ID_Alojamiento,URL_Alojamiento,Desc_Alojamiento,ID_Host,Nombre_Host,Fecha_Ini_Host,Ubicacion_Host,Tiempo_Rpta_Host,Ratio_Rpta_Host,Superhost,Barrio_Alojamiento,Barrio_Latitude,Barrio_Logitude,Tipo_Propiedad,Capacidad_Alojamiento,Cant_Baños,Cant_Camas,Noches_Min,Noches_Max,Cant_Reseñas_Alojamiento,Fecha_Ini_Reseña,Fecha_Ult_Reseña,Score_Rating,Punto_Geo_Alojamiento,Precio_Noche,Moneda,Amenidades
973377635975337375,https://www.airbnb.com/rooms/973377635975337375,Rental unit in Buenos Aires · ?5.0 · 1 bedroom · 2 beds · 1 bath,41394246,Maria,8/13/2015,"Buenos Aires, Argentina",within a few hours,100%,f,Retiro,-34.5913573,-58.3800307,Entire rental unit,4,1 bath,2.0,7,365,6,9/21/2023,11/27/2023,5.0,"[-58.3800307, -34.5913573]",32.0,USD,"['City skyline view', 'Bathtub', 'Cleaning products', 'Elvive shampoo', 'Elvive conditioner', 'Lux body soap', 'Bidet', 'Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Egyptian cotton linens', "
973399536964882979,https://www.airbnb.com/rooms/973399536964882979,Rental unit in Buenos Aires · 1 bedroom · 3 beds · 1 bath,51699880,Lorena,12/18/2015,"Buenos Aires, Argentina",within an hour,100%,f,Monserrat,-34.61208,-58.37489,Entire rental unit,4,1 bath,3.0,2,90,0,,,,"[-58.37489, -34.61208]",49.0,USD,"['Hair dryer', 'Shampoo', 'Hot water', 'Washer', 'Dryer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Iron', 'TV', 'Air conditioning', 'Smoke alarm', 'Fire extinguisher', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Space where "
973400034699673022,https://www.airbnb.com/rooms/973400034699673022,Rental unit in Villa Crespo · ?5.0 · 1 bedroom · 1 bed · 1 bath,60077684,Santiago,2/23/2016,"Buenos Aires, Argentina",within an hour,100%,f,Villa Crespo,-34.59463,-58.44049,Entire rental unit,2,1 bath,1.0,1,7,17,9/17/2023,12/18/2023,5.0,"[-58.44049, -34.59463]",29.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Garnier shampoo', 'Garnier conditioner', 'Dove body soap', 'Bidet', 'Hot water', 'Shower gel', 'Paid washer ï¿½ In building', 'Paid dryer ï¿½ In building', 'Essentials', 'Towels, bed sheets, soap, and toile"
973405782421913496,https://www.airbnb.com/rooms/973405782421913496,Rental unit in Buenos Aires · ?4.74 · 1 bedroom · 1 bed · 1 bath,515184460,Casa,5/17/2023,"Buenos Aires, Argentina",within an hour,100%,f,Recoleta,-34.58992,-58.40895,Entire rental unit,2,1 bath,1.0,2,365,19,9/10/2023,12/24/2023,4.74,"[-58.40895, -34.58992]",26.0,USD,"['Bathtub', 'Hair dryer', 'Body soap', 'Bidet', 'Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Iron', 'Clothing storage', 'TV', 'Air conditioning', 'Heating', 'Fire extinguisher', 'Wifi', 'Ded"
973424125507448296,https://www.airbnb.com/rooms/973424125507448296,Rental unit in Buenos Aires · 1 bedroom · 1 bed · 1 bath,225588188,Julieta,11/13/2018,,within a day,100%,f,Recoleta,-34.58664,-58.39425,Entire rental unit,2,1 bath,1.0,1,365,1,10/5/2023,10/5/2023,5.0,"[-58.39425, -34.58664]",,,
973440168297680945,https://www.airbnb.com/rooms/973440168297680945,Rental unit in Buenos Aires · ?4.50 · 1 bedroom · 2 beds · 1 bath,51699880,Lorena,12/18/2015,"Buenos Aires, Argentina",within an hour,100%,f,Monserrat,-34.61261525221099,-58.374266059385576,Entire rental unit,2,1 bath,2.0,3,90,3,9/25/2023,10/20/2023,4.5,"[-58.374266059385576, -34.61261525221099]",34.0,USD,"['Hair dryer', 'Shampoo', 'Hot water', 'Washer', 'Dryer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Iron', 'TV', 'Air conditioning', 'Smoke alarm', 'Fire extinguisher', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Space where "
973461002998170982,https://www.airbnb.com/rooms/973461002998170982,Rental unit in Buenos Aires · 1 bedroom · 1 bed · 1 bath,51699880,Lorena,12/18/2015,"Buenos Aires, Argentina",within an hour,100%,f,Monserrat,-34.61062,-58.3737,Entire rental unit,2,1 bath,1.0,3,90,1,9/11/2023,9/11/2023,4.5,"[-58.3737, -34.61062]",49.0,USD,"['Hair dryer', 'Shampoo', 'Hot water', 'Washer', 'Dryer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Iron', 'TV', 'Air conditioning', 'Smoke alarm', 'Fire extinguisher', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Space where "
973481036760610841,https://www.airbnb.com/rooms/973481036760610841,Rental unit in Buenos Aires · ?5.0 · 1 bedroom · 1 bed · 1.5 baths,2633784,Juan,6/14/2012,"Buenos Aires, Argentina",within an hour,100%,f,Barracas,-34.6294727797433,-58.37641575472916,Entire rental unit,2,1.5 baths,1.0,4,365,5,9/10/2023,12/3/2023,5.0,"[-58.37641575472916, -34.6294727797433]",58.0,USD,"['Park view', 'Garden view', 'Resort view', 'Bathtub', 'Hair dryer', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Outdoor shower', 'Hot water', 'Shower gel', 'Paid washer ï¿½ In building', 'Paid dryer ï¿½ In building', 'Essentials', 'Towels, bed shee"
973688997024795114,https://www.airbnb.com/rooms/973688997024795114,Rental unit in Buenos Aires · ?4.50 · 1 bedroom · 1 bed · 1 bath,11256892,HomelyJoy,1/13/2014,"Buenos Aires, Argentina",within an hour,100%,t,Palermo,-34.59079694431734,-58.42654092373953,Entire rental unit,2,1 bath,1.0,2,30,12,9/30/2023,12/2/2023,4.5,"[-58.42654092373953, -34.59079694431734]",38.0,USD,"['City skyline view', 'Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Outdoor shower', 'Hot water', 'Shower gel', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Room-da"
973734631235501027,https://www.airbnb.com/rooms/973734631235501027,Rental unit in Buenos Aires · ?4.50 · 1 bedroom · 1 bed · 1 bath,222447643,Diego,10/24/2018,"Buenos Aires, Argentina",within an hour,100%,f,San Nicolas,-34.60301,-58.37774,Entire rental unit,4,1 bath,1.0,1,30,4,10/8/2023,11/5/2023,4.5,"[-58.37774, -34.60301]",31.0,USD,"['TV', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Space where guests can cook their own meals', 'Paid parking on premises']"
973756248461333420,https://www.airbnb.com/rooms/973756248461333420,Rental unit in Buenos Aires · 1 bedroom · 1 bed · 1 bath,211155192,Fer,8/22/2018,"Vicente López, Argentina",within an hour,100%,t,Retiro,-34.5965644290113,-58.3800482153859,Entire rental unit,2,1 bath,1.0,3,365,2,9/18/2023,10/20/2023,4.5,"[-58.3800482153859, -34.5965644290113]",34.0,USD,"['Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Safe', '"
973758584261188199,https://www.airbnb.com/rooms/973758584261188199,Rental unit in Buenos Aires · ?5.0 · 1 bedroom · 1 bed · 1 bath,11767520,Gonzalo,1/29/2014,"Buenos Aires, Argentina",within an hour,100%,t,Palermo,-34.56629022520889,-58.43451172113419,Entire rental unit,2,1 bath,1.0,2,365,5,9/14/2023,11/6/2023,5.0,"[-58.43451172113419, -34.56629022520889]",21.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Free washer ï¿½ In unit', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows an"
973763298275899351,https://www.airbnb.com/rooms/973763298275899351,Rental unit in Buenos Aires · 1 bedroom · 1 bed · 1 bath,11767520,Gonzalo,1/29/2014,"Buenos Aires, Argentina",within an hour,100%,t,Palermo,-34.5849484,-58.4304554,Entire rental unit,2,1 bath,1.0,2,365,1,12/18/2023,12/18/2023,5.0,"[-58.4304554, -34.5849484]",34.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Free washer ï¿½ In unit', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows an"
973768227903327615,https://www.airbnb.com/rooms/973768227903327615,Rental unit in Buenos Aires · ?4.25 · 1 bedroom · 1 bed · 1 bath,533811457,Sora,8/25/2023,"Buenos Aires, Argentina",within an hour,100%,f,Recoleta,-34.59367953146351,-58.40325831534423,Entire rental unit,2,1 bath,1.0,4,90,4,10/8/2023,12/7/2023,4.25,"[-58.40325831534423, -34.59367953146351]",25.0,USD,"['Bathtub', 'Hair dryer', 'Body soap', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Room-darkening shades', 'Iron', 'Drying rack for clothing', 'Clothing storage', 'TV', 'Air conditioning', '"
973784664485836671,https://www.airbnb.com/rooms/973784664485836671,Rental unit in Buenos Aires · ?5.0 · 1 bedroom · 1 bed · 1.5 baths,92325617,Javi,8/28/2016,"Buenos Aires, Argentina",within an hour,98%,f,Belgrano,-34.56690338539891,-58.45971062869472,Entire rental unit,2,1.5 baths,1.0,4,365,4,9/22/2023,11/12/2023,5.0,"[-58.45971062869472, -34.56690338539891]",49.0,USD,"['Washer', 'TV', 'Air conditioning', 'Heating', 'Fast wifi ï¿½ 313 Mbps', 'Verified by speed test. Stream 4K videos and join video calls on multiple devices.', 'Dedicated workspace', 'Kitchen', 'Space where guests can cook their own meals', 'Cooking basi"
973795780592324732,https://www.airbnb.com/rooms/973795780592324732,Rental unit in Buenos Aires · ?5.0 · 1 bedroom · 1 bed · 1 bath,220360130,Francisco,10/13/2018,"Buenos Aires, Argentina",within an hour,100%,f,Retiro,-34.5941732,-58.3790843,Private room in rental unit,2,1 bath,1.0,4,45,3,11/16/2023,12/14/2023,5.0,"[-58.3790843, -34.5941732]",12.0,USD,"['Cleaning products', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Clothing storage', 'Ethernet connection', 'TV', 'Theme room', 'A room or mu"
973796709643120382,https://www.airbnb.com/rooms/973796709643120382,Rental unit in Buenos Aires · ?4.80 · Studio · 1 bed · 1 bath,535520097,Valentina,9/4/2023,,within an hour,70%,f,Recoleta,-34.59214,-58.40882,Entire rental unit,2,1 bath,1.0,2,60,10,9/23/2023,12/17/2023,4.8,"[-58.40882, -34.59214]",26.0,USD,"['Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Bed linens', 'Central air conditioning', 'Central heating', 'Wifi', 'Refrigerator', 'Cooking basics', 'Pots and pans, oil, salt and pepper', 'Dishes and silverware', 'Bowls, chops"
973803602950801743,https://www.airbnb.com/rooms/973803602950801743,Guesthouse in Buenos Aires · ?4.33 · 1 bedroom · 1 bed · 1 bath,251951818,Ariel,3/29/2019,"Buenos Aires, Argentina",within an hour,100%,f,Monserrat,-34.61535523378684,-58.38651242023258,Private room in guesthouse,2,1 bath,1.0,1,1125,3,11/13/2023,11/27/2023,4.33,"[-58.386512420232584, -34.61535523378684]",,,
973805906548366023,https://www.airbnb.com/rooms/973805906548366023,Rental unit in Buenos Aires · Studio · 1 bed · 1 bath,31293021,Luciana,4/15/2015,"Buenos Aires, Argentina",,,f,Villa Pueyrredon,-34.583180074604066,-58.49674776850666,Entire rental unit,2,1 bath,1.0,3,35,2,11/24/2023,12/21/2023,4.5,"[-58.49674776850666, -34.583180074604066]",20.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Ethernet connection', '"
973806854782430081,https://www.airbnb.com/rooms/973806854782430081,Home in Buenos Aires · 4 bedrooms · 33 beds · 6 baths,87197898,Alberto,8/1/2016,"Buenos Aires, Argentina",within an hour,100%,f,Recoleta,-34.59165,-58.40492,Entire home,16,6 baths,33.0,1,365,0,,,,"[-58.40492, -34.59165]",841.0,USD,"['Security cameras on property', 'Fire extinguisher', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Outdoor dining area', 'BBQ grill']"
973810700500064558,https://www.airbnb.com/rooms/973810700500064558,Rental unit in Buenos Aires · ?5.0 · 1 bedroom · 1 bed · 1.5 baths,220360130,Francisco,10/13/2018,"Buenos Aires, Argentina",within an hour,100%,f,Retiro,-34.5941732,-58.3790843,Private room in rental unit,1,1.5 baths,1.0,4,45,5,10/25/2023,12/24/2023,5.0,"[-58.3790843, -34.5941732]",10.0,USD,"['Cleaning products', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Mosquito net', 'Clothing storage', 'TV', 'Air conditioning', "
973814139878219721,https://www.airbnb.com/rooms/973814139878219721,Rental unit in Buenos Aires · ?5.0 · 1 bedroom · 1 bed · 1 bath,220360130,Francisco,10/13/2018,"Buenos Aires, Argentina",within an hour,100%,f,Retiro,-34.5941732,-58.3790843,Private room in rental unit,2,1 bath,1.0,4,45,3,11/27/2023,12/13/2023,5.0,"[-58.3790843, -34.5941732]",10.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Hot water', 'Dryer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron'"
973819100145048948,https://www.airbnb.com/rooms/973819100145048948,Rental unit in Buenos Aires · ?4.86 · Studio · 1 bed · 1 bath,346169874,Lucas,5/13/2020,"Buenos Aires, Argentina",within an hour,98%,f,Recoleta,-34.5841144,-58.4026808,Entire rental unit,2,1 bath,1.0,1,1125,7,9/18/2023,12/12/2023,4.86,"[-58.4026808, -34.5841144]",36.0,USD,"['City skyline view', 'Hair dryer', 'Shampoo', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Room-darkening shades', 'Iron', 'Drying rack for clothing', 'Safe', 'Clothing storage', 'TV with st"
973828106515677830,https://www.airbnb.com/rooms/973828106515677830,Rental unit in Buenos Aires · 3 bedrooms · 12 beds · 3 baths,7986525,Matias,8/6/2013,"Buenos Aires, Argentina",within an hour,100%,f,Palermo,-34.5785694,-58.43255989999999,Entire rental unit,12,3 baths,12.0,2,60,1,9/17/2023,9/17/2023,5.0,"[-58.43255989999999, -34.5785694]",103.0,USD,"['Bathtub', 'Hair dryer', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Safe', 'Clothing storage',"
973831125414779767,https://www.airbnb.com/rooms/973831125414779767,Rental unit in Buenos Aires · ?4.80 · Studio · 1 bed · 1 bath,57854945,Yamila,2/8/2016,"Buenos Aires, Argentina",within an hour,100%,t,Belgrano,-34.55917,-58.4578,Entire rental unit,2,1 bath,1.0,2,365,20,9/11/2023,12/18/2023,4.8,"[-58.4578, -34.55917]",20.0,USD,"['Hot water', 'TV', 'Air conditioning', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Host greets you']"
973832111496823953,https://www.airbnb.com/rooms/973832111496823953,Rental unit in Buenos Aires · 1 bedroom · 1 bed · 1 bath,30283761,Jonathan,3/30/2015,"Buenos Aires, Argentina",within an hour,100%,t,Almagro,-34.60534772828292,-58.42005868161568,Entire rental unit,2,1 bath,1.0,2,30,0,,,,"[-58.42005868161568, -34.60534772828292]",35.0,USD,"['Hair dryer', 'Cleaning products', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'TV', 'Air conditioning', 'Heating', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Cooking basics', 'Pots and pans, oil, "
973842321509773040,https://www.airbnb.com/rooms/973842321509773040,Rental unit in Buenos Aires · ?4.75 · 1 bedroom · 1 bed · 1 bath,28003078,Rafael,2/19/2015,Argentina,within an hour,100%,t,Recoleta,-34.593611730761275,-58.413944370696846,Entire rental unit,1,1 bath,1.0,5,365,3,10/26/2023,11/28/2023,4.75,"[-58.413944370696846, -34.593611730761275]",20.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Bed linens', 'Cotton linens', 'Room-darkening shades', 'Clothing storage: closet', 'TV', 'AC - split type ductless system', "
973864452719652270,https://www.airbnb.com/rooms/973864452719652270,Rental unit in Buenos Aires · 1 bedroom · 2 beds · 1.5 baths,535647412,Maria Claudia,9/5/2023,,within an hour,100%,f,Palermo,-34.569772,-58.43103989999999,Entire rental unit,2,1.5 baths,2.0,7,90,2,11/5/2023,11/14/2023,5.0,"[-58.43103989999999, -34.569772]",38.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Bidet', 'Hot water', 'Free washer ï¿½ In unit', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Room-darkening shades', 'Iron', 'Drying rack for clothi"
973885059253269810,https://www.airbnb.com/rooms/973885059253269810,Rental unit in Buenos Aires · ?4.70 · 3 bedrooms · 4 beds · 2 baths,70849595,Julieta,5/7/2016,"Buenos Aires, Argentina",within an hour,100%,f,San Nicolas,-34.60311041926288,-58.38335266082673,Entire rental unit,6,2 baths,4.0,1,365,10,10/10/2023,12/8/2023,4.7,"[-58.38335266082673, -34.60311041926288]",,,
973892377022209225,https://www.airbnb.com/rooms/973892377022209225,Rental unit in Buenos Aires · 1 bedroom · 1 bed · 1 bath,133819950,Luz,6/6/2017,"Buenos Aires, Argentina",within a day,100%,f,Belgrano,-34.56540716330353,-58.45818976132094,Entire rental unit,2,1 bath,1.0,6,60,0,,,,"[-58.45818976132094, -34.56540716330353]",43.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Shower gel', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Room-darkening shades', 'Dryi"
973892665795961913,https://www.airbnb.com/rooms/973892665795961913,Rental unit in Buenos Aires · ?5.0 · 1 bedroom · 1 bed · 1 bath,45601049,Pato,10/2/2015,"Worcester, United Kingdom",within a few hours,100%,f,Palermo,-34.57863846739342,-58.41513547317327,Entire rental unit,2,1 bath,1.0,3,90,9,9/12/2023,12/18/2023,5.0,"[-58.415135473173265, -34.57863846739342]",29.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Lux body soap', 'Bidet', 'Hot water', 'Shower gel', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and blankets', 'Room-darke"
973898263784345926,https://www.airbnb.com/rooms/973898263784345926,Rental unit in Buenos Aires · 2 bedrooms · 2 beds · 1 bath,511997705,Javier,4/27/2023,,,,f,Villa Del Parque,-34.6044593210825,-58.49149345735146,Entire rental unit,3,1 bath,2.0,1,90,0,,,,"[-58.49149345735146, -34.6044593210825]",44.0,USD,"['Washer', 'TV', 'Kitchen', 'Space where guests can cook their own meals']"
973901513017141267,https://www.airbnb.com/rooms/973901513017141267,Rental unit in Buenos Aires · ?4.93 · 1 bedroom · 1 bed · 1 bath,226041956,Felipe,11/16/2018,,within an hour,100%,t,Almagro,-34.601961709134216,-58.41818134921908,Entire rental unit,4,1 bath,1.0,2,365,14,9/9/2023,12/9/2023,4.93,"[-58.41818134921908, -34.601961709134216]",41.0,USD,"['Bathtub', 'Hair dryer', 'DOVE body soap', 'Bidet', 'Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Drying rack "
973909329636148702,https://www.airbnb.com/rooms/973909329636148702,Rental unit in Buenos Aires · ?4.86 · 1 bedroom · 1 bed · 1 bath,14209047,Macarena,4/12/2014,"Buenos Aires, Argentina",within a few hours,96%,f,Palermo,-34.5770794,-58.4221588,Entire rental unit,2,1 bath,1.0,3,1125,7,9/22/2023,11/20/2023,4.86,"[-58.4221588, -34.5770794]",39.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Bidet', 'Hot water', 'Washer ï¿½ In building', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Bed linens', 'Cotton linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Clot"
973916013034993942,https://www.airbnb.com/rooms/973916013034993942,Rental unit in Buenos Aires · ?5.0 · 1 bedroom · 2 beds · 1.5 baths,456692269,Ubicarte,4/29/2022,"Buenos Aires, Argentina",within a few hours,100%,f,Colegiales,-34.57042,-58.44505,Entire rental unit,5,1.5 baths,2.0,5,365,3,9/25/2023,11/13/2023,5.0,"[-58.44505, -34.57042]",73.0,USD,"['City skyline view', 'Bathtub', 'Hair dryer', 'Bidet', 'Hot water', 'Free washer ï¿½ In unit', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Room-darkening shades', 'Clothing storage', 'TV', 'AC - split type ductl"
